,Date,Datetime,Surface Temperature (kelvin),Surface Temperature (Celcius),Power,Confidence,Latitude,Longitude
2331,2017-04-04,2017-04-04T04:39:20,318.9,45,22.6,70,-38.1868,143.0938
2332,2017-04-04,2017-04-04T04:39:20,324.1,50,15.2,77,-35.2601,143.1931
2333,2017-04-04,2017-04-04T04:39:20,381.0,107,155.3,100,-36.1849,145.9109
2334,2017-04-04,2017-04-04T04:39:20,325.5,52,27.6,74,-37.2109,142.7966
2335,2017-04-04,2017-04-04T04:38:10,316.6,43,12.2,50,-36.6951,145.424
2336,2017-04-04,2017-04-04T04:37:30,329.0,55,27.2,76,-36.1376,145.84
2337,2017-04-04,2017-04-04T04:37:10,337.9,64,40.1,88,-36.6965,142.7116
2338,2017-04-04,2017-04-04T04:36:40,326.1,52,22.1,79,-37.0753,141.0532
2339,2017-04-04,2017-04-04T04:36:30,319.6,46,20.6,67,-37.6714,144.2154
2340,2017-04-04,2017-04-04T04:36:30,324.1,50,27.7,70,-37.4465,143.5163
2341,2017-04-04,2017-04-04T04:36:30,331.5,58,38.7,63,-38.0494,143.9141
2342,2017-04-04,2017-04-04T04:36:30,323.6,50,28.0,72,-38.1356,143.7098
2343,2017-04-04,2017-04-04T04:36:10,326.4,53,32.9,75,-37.3632,145.8356
2344,2017-04-04,2017-04-04T04:36:10,336.7,63,36.9,88,-36.6078,141.9742
2345,2017-04-04,2017-04-04T04:36:10,335.4,62,47.2,87,-37.3765,145.8221
2346,2017-04-04,2017-04-04T04:36:00,327.3,54,19.4,72,-36.0694,141.5717
2347,2017-04-04,2017-04-04T04:36:00,349.4,76,61.2,90,-36.1122,142.1491
2348,2017-04-04,2017-04-04T04:36:00,328.5,55,26.7,77,-36.400999999999996,145.5113
2349,2017-04-04,2017-04-04T04:36:00,322.8,49,29.8,76,-37.9048,145.7738
2350,2017-04-04,2017-04-04T04:35:00,368.4,95,125.0,100,-37.3735,145.8384
2351,2017-04-04,2017-04-04T04:34:50,330.8,57,24.1,83,-35.4128,143.2693
2352,2017-04-04,2017-04-04T04:34:30,324.4,51,19.9,70,-36.8848,142.1523
2353,2017-04-04,2017-04-04T04:34:20,338.8,65,42.8,89,-35.4255,143.6306
2354,2017-04-04,2017-04-04T04:34:20,326.1,52,20.6,79,-36.1198,145.6369
2355,2017-04-04,2017-04-04T04:34:20,313.6,40,17.3,54,-38.4879,143.9971
2356,2017-04-04,2017-04-04T04:34:20,351.3,78,63.0,96,-36.1955,145.914
2357,2017-04-04,2017-04-04T04:34:20,339.9,66,40.4,85,-35.4533,143.2029
2358,2017-04-04,2017-04-04T04:34:00,331.1,57,23.5,84,-35.4993,143.3105
2359,2017-04-04,2017-04-04T04:33:50,354.4,81,76.1,92,-36.5989,141.9771
2360,2017-04-04,2017-04-04T04:33:40,328.0,54,32.9,81,-37.4485,143.5041
2361,2017-04-04,2017-04-04T04:33:30,316.8,43,15.2,63,-37.1744,143.9256
2362,2017-04-04,2017-04-04T04:33:30,386.7,113,178.1,100,-36.104,141.77200000000002
2363,2017-04-04,2017-04-04T04:33:30,328.0,54,25.9,69,-36.4918,142.2465
2364,2017-04-04,2017-04-04T04:33:30,332.0,58,36.4,80,-36.6663,143.2603
2365,2017-04-04,2017-04-04T04:33:30,322.7,49,16.8,75,-36.0189,145.6844
2366,2017-04-04,2017-04-04T04:33:30,333.1,59,31.7,85,-35.7523,143.8866
2367,2017-04-04,2017-04-04T04:33:20,326.4,53,24.5,72,-36.6538,142.7552
2368,2017-04-04,2017-04-04T04:33:10,345.0,71,56.3,66,-36.6299,142.4234
2369,2017-04-04,2017-04-04T04:33:10,335.4,62,38.8,82,-36.0994,143.4156
2370,2017-04-04,2017-04-04T04:33:10,336.1,62,36.7,82,-36.8395,142.2188
2371,2017-04-04,2017-04-04T04:33:10,324.6,51,21.9,78,-36.9294,142.7087
2372,2017-04-04,2017-04-04T04:33:10,323.5,50,19.3,53,-36.1439,145.832
2373,2017-04-04,2017-04-04T04:33:00,353.0,79,68.2,97,-36.1925,145.93
2374,2017-04-04,2017-04-04T04:33:00,334.2,61,44.9,86,-37.8351,145.9789
2375,2017-04-04,2017-04-04T04:32:50,356.1,82,74.0,98,-36.095,141.7699
2376,2017-04-04,2017-04-04T04:32:50,334.6,61,34.6,85,-36.7848,141.9044
2377,2017-04-04,2017-04-04T04:32:50,331.9,58,31.7,84,-36.6962,145.2642
2378,2017-04-04,2017-04-04T04:32:50,328.8,55,29.3,82,-37.1089,143.0783
2379,2017-04-04,2017-04-04T04:32:50,323.0,49,18.6,54,-36.7009,141.541
2380,2017-04-04,2017-04-04T04:32:50,321.4,48,19.6,70,-36.4604,142.1623
2381,2017-04-04,2017-04-04T04:32:50,396.3,123,233.4,100,-36.343,142.1986
2382,2017-04-04,2017-04-04T04:32:50,328.8,55,23.0,82,-36.2906,141.75799999999998
2383,2017-04-04,2017-04-04T04:32:50,391.2,118,202.8,100,-36.114000000000004,142.1377
2384,2017-04-04,2017-04-04T04:32:40,327.4,54,38.2,80,-37.5436,143.6122
2385,2017-04-04,2017-04-04T04:32:40,351.7,78,69.1,96,-36.6006,141.9657
2386,2017-04-04,2017-04-04T04:32:40,321.6,48,19.4,55,-36.4611,143.14600000000002
2387,2017-04-04,2017-04-04T04:32:40,346.1,72,56.5,93,-37.0769,141.042
2388,2017-04-04,2017-04-04T04:32:40,394.0,120,218.7,100,-36.3521,142.2008
2389,2017-04-04,2017-04-04T04:32:40,327.1,53,23.5,53,-36.3539,142.1894
2390,2017-04-04,2017-04-04T04:32:40,341.0,67,45.2,79,-36.883,142.1637
2391,2017-04-04,2017-04-04T04:32:40,365.8,92,108.2,87,-36.0973,143.4279
2392,2017-04-04,2017-04-04T04:32:40,331.7,58,29.5,79,-36.7722,141.5514
2393,2017-04-04,2017-04-04T04:32:40,335.6,62,38.0,66,-37.0081,141.7654
2394,2017-04-04,2017-04-04T04:32:40,374.3,101,129.4,100,-36.0967,141.7587
2395,2017-04-04,2017-04-04T04:32:40,330.7,57,27.2,73,-36.4204,141.3765
2396,2017-04-04,2017-04-04T04:32:40,324.4,51,16.6,64,-36.2889,141.7692
2397,2017-04-04,2017-04-04T04:32:40,327.5,54,20.5,74,-35.4439,143.2005
2398,2017-04-04,2017-04-04T04:32:40,317.0,43,16.0,67,-36.6228,142.428
2399,2017-04-04,2017-04-04T04:32:40,327.6,54,18.8,81,-36.2205,141.7933
2400,2017-04-04,2017-04-04T04:32:40,314.1,40,16.4,60,-38.1177,143.6409
2401,2017-04-04,2017-04-04T04:32:40,372.0,98,122.4,100,-36.1819,145.9269
2402,2017-04-04,2017-04-04T00:14:30,319.9,46,17.1,72,-35.4594,143.7125
2403,2017-04-04,2017-04-04T00:12:50,326.0,52,22.4,79,-34.2708,141.6158
2404,2017-04-04,2017-04-04T00:12:50,326.7,53,26.0,80,-35.4616,143.7251
2405,2017-04-03,2017-04-03T13:20:00,310.8,37,20.5,72,-36.1141,141.6787
2406,2017-04-03,2017-04-03T13:17:00,316.6,43,26.2,91,-37.8046,146.0304
2407,2017-04-03,2017-04-03T13:15:30,313.8,40,23.7,83,-37.9068,145.9047
2408,2017-04-03,2017-04-03T13:15:10,335.7,62,52.7,100,-36.1156,141.6664
2409,2017-04-03,2017-04-03T13:15:10,318.5,45,28.3,96,-37.8064,146.0189
2410,2017-04-03,2017-04-03T04:00:00,323.3,50,20.1,76,-37.0221,141.5517
2411,2017-04-03,2017-04-03T03:59:10,369.2,96,124.4,87,-37.3735,145.886
2412,2017-04-03,2017-04-03T03:58:20,322.3,49,17.4,75,-37.5422,143.2276
2413,2017-04-03,2017-04-03T03:57:50,345.7,72,55.0,93,-37.7465,143.3806
2414,2017-04-03,2017-04-03T03:56:40,333.6,60,39.8,77,-37.3094,146.1945
2415,2017-04-03,2017-04-03T03:56:20,328.8,55,26.7,82,-36.7199,141.3946
2416,2017-04-03,2017-04-03T03:56:20,326.0,52,18.1,79,-35.7638,142.1215
2417,2017-04-03,2017-04-03T03:55:10,337.3,64,38.1,88,-36.1534,141.5948
2418,2017-04-03,2017-04-03T03:55:10,350.8,77,75.9,95,-37.8072,145.9738
2419,2017-04-03,2017-04-03T03:54:00,351.6,78,76.4,96,-37.3704,145.8942
2420,2017-04-03,2017-04-03T03:53:50,367.0,93,108.3,100,-37.297,143.5753
2421,2017-04-03,2017-04-03T03:53:50,319.1,45,11.3,71,-36.9172,142.0472
2422,2017-04-03,2017-04-03T03:53:50,318.0,44,14.4,69,-37.8668,143.0472
2423,2017-04-03,2017-04-03T03:53:40,317.5,44,12.7,68,-37.7602,143.382
2424,2017-04-03,2017-04-03T03:53:30,332.5,59,32.5,85,-37.7529,143.3745
2425,2017-04-03,2017-04-03T03:53:30,316.4,43,12.4,66,-37.7885,142.9509
2426,2017-04-03,2017-04-03T03:53:00,321.7,48,12.2,74,-34.2714,141.6197
2427,2017-04-03,2017-04-03T03:52:30,331.2,58,26.5,84,-36.1698,142.0536
2428,2017-04-03,2017-04-03T03:52:30,363.3,90,98.0,100,-37.2988,143.5487
2429,2017-04-03,2017-04-03T03:52:20,389.0,115,203.8,100,-37.3716,145.9065
2430,2017-04-03,2017-04-03T03:52:10,319.3,46,16.0,71,-37.8662,143.251
2431,2017-04-03,2017-04-03T03:52:10,334.6,61,33.3,86,-36.4291,141.2426
2432,2017-04-03,2017-04-03T03:52:10,323.3,50,18.7,76,-37.2891,143.5697
2433,2017-04-03,2017-04-03T03:52:10,372.0,98,124.9,100,-37.3025,143.5714
2434,2017-04-03,2017-04-03T03:52:10,362.4,89,104.5,100,-37.383,145.9089
2435,2017-04-03,2017-04-03T03:52:10,332.8,59,33.0,85,-37.7216,143.4272
2436,2017-04-03,2017-04-03T03:52:10,322.5,49,19.2,75,-37.8717,143.3652
2437,2017-04-03,2017-04-03T03:52:10,316.5,43,13.0,66,-37.8717,143.2566
2438,2017-04-03,2017-04-03T03:51:30,336.5,63,46.2,83,-37.3851,145.8878
2439,2017-04-03,2017-04-03T03:51:30,339.4,66,42.8,89,-37.7446,143.4085
2440,2017-04-03,2017-04-03T03:51:10,322.5,49,17.7,75,-36.7159,141.3991
2441,2017-04-03,2017-04-03T03:51:10,336.0,62,33.2,87,-35.7626,142.1167
2442,2017-04-03,2017-04-03T03:51:10,317.2,44,12.4,67,-37.8011,144.7343
2443,2017-04-03,2017-04-03T03:51:00,327.5,54,26.6,81,-37.8777,143.371
2444,2017-04-03,2017-04-03T03:51:00,355.9,82,79.3,98,-37.7509,143.4023
2445,2017-04-03,2017-04-03T03:51:00,326.7,53,20.9,80,-36.6085,142.4451
2446,2017-04-03,2017-04-03T03:51:00,376.3,103,149.0,100,-37.3802,145.9147
2447,2017-04-03,2017-04-03T03:50:50,370.7,97,131.2,87,-37.7974,145.9535
2448,2017-04-03,2017-04-03T03:50:50,316.9,43,13.4,67,-37.0241,141.5163
2449,2017-04-03,2017-04-03T03:50:50,316.7,43,11.1,66,-37.2912,143.543
2450,2017-04-03,2017-04-03T03:50:50,319.9,46,21.6,52,-37.313,146.1561
2451,2017-04-03,2017-04-03T03:50:50,312.8,39,10.1,56,-38.0226,143.6739
2452,2017-04-03,2017-04-03T03:50:50,340.1,66,40.5,90,-35.7657,142.0906
2453,2017-04-03,2017-04-03T03:50:50,320.6,47,16.8,73,-37.9029,143.5946
2454,2017-04-03,2017-04-03T03:50:50,323.7,50,16.6,77,-36.9151,142.0798
2455,2017-04-03,2017-04-03T03:50:40,334.2,61,34.9,85,-37.9112,143.6025
2456,2017-04-03,2017-04-03T03:50:40,314.8,41,18.9,56,-37.8089,145.9555
2457,2017-04-03,2017-04-03T03:50:40,318.7,45,14.3,62,-37.9009,143.6217
2458,2017-04-03,2017-04-03T03:50:40,318.6,45,13.8,70,-37.7583,143.41
2459,2017-04-03,2017-04-03T03:50:40,318.0,44,14.5,69,-37.7836,142.9437
2460,2017-04-03,2017-04-03T03:50:40,359.3,86,88.0,99,-37.7236,143.3995
2461,2017-04-03,2017-04-03T03:50:40,323.5,50,18.6,76,-37.5402,143.2559
2462,2017-04-03,2017-04-03T03:50:40,345.3,72,53.9,93,-37.3046,143.5448
2463,2017-04-03,2017-04-03T03:50:40,315.8,42,10.5,52,-37.0484,141.6245
2464,2017-04-03,2017-04-03T03:50:40,320.9,47,13.3,68,-36.911,142.1445
2465,2017-04-03,2017-04-03T03:50:40,349.5,76,61.7,95,-36.4312,141.2064
2466,2017-04-03,2017-04-03T03:50:40,333.6,60,30.8,86,-36.1702,142.0586
2467,2017-04-03,2017-04-03T03:50:40,320.9,47,13.3,73,-36.1722,142.0266
2468,2017-04-03,2017-04-03T03:50:40,338.7,65,40.5,89,-36.1556,141.5904
2469,2017-04-03,2017-04-03T03:50:40,319.7,46,12.0,72,-35.7598,143.851
2470,2017-04-03,2017-04-03T03:50:40,328.7,55,23.0,82,-35.7609,143.8442
2471,2017-04-03,2017-04-03T03:50:40,338.5,65,37.5,89,-35.7647,142.0858
2472,2017-04-03,2017-04-03T01:11:00,319.7,46,13.8,67,-34.2536,141.6199
2473,2017-04-03,2017-04-03T01:10:50,324.2,51,19.5,77,-34.2674,141.6183
2474,2017-04-03,2017-04-03T01:07:30,319.5,46,16.4,71,-36.7885,142.1258
2475,2017-04-03,2017-04-03T01:07:20,327.7,54,24.6,81,-34.2594,141.6139
2476,2017-04-03,2017-04-03T01:07:00,317.0,43,11.0,57,-34.2614,141.6412
2477,2017-04-02,2017-04-02T04:53:30,314.1,40,11.1,60,-36.3872,145.3858
2478,2017-04-02,2017-04-02T04:51:40,325.7,52,24.4,79,-36.6664,145.2554
2479,2017-04-02,2017-04-02T04:45:10,321.0,47,17.7,73,-36.6688,145.2635
2480,2017-04-02,2017-04-02T04:45:10,315.0,41,11.3,63,-36.494,145.4522
2481,2017-04-02,2017-04-02T00:24:50,319.6,46,23.2,60,-37.324,146.1647
2482,2017-04-01,2017-04-01T04:11:30,323.8,50,18.7,73,-36.1948,145.7688
2483,2017-04-01,2017-04-01T04:09:20,318.9,45,20.2,70,-36.2721,146.847
2484,2017-04-01,2017-04-01T04:04:50,319.2,46,21.6,71,-36.1017,147.6381
2485,2017-04-01,2017-04-01T04:02:50,326.4,53,24.0,77,-36.1256,145.2444
2486,2017-04-01,2017-04-01T04:02:40,324.7,51,19.1,58,-36.2044,145.7706
2487,2017-04-01,2017-04-01T04:02:40,316.5,43,12.3,57,-36.5245,143.1556
2488,2017-04-01,2017-04-01T04:02:40,313.1,39,14.8,50,-36.1002,147.6494
2489,2017-03-31,2017-03-31T05:07:10,328.7,55,28.8,82,-36.916,142.0521
2490,2017-03-31,2017-03-31T05:01:20,336.1,62,39.8,87,-36.9116,142.0732
2491,2017-03-31,2017-03-31T05:00:30,324.7,51,24.8,78,-37.3226,143.5442
2492,2017-03-31,2017-03-31T04:59:30,320.6,47,18.3,73,-36.9103,142.1409
2493,2017-03-31,2017-03-31T04:58:30,329.7,56,32.9,82,-37.7074,143.3065
2494,2017-03-31,2017-03-31T04:58:10,319.0,45,17.7,71,-36.7056,145.2481
2495,2017-03-31,2017-03-31T04:58:10,326.4,53,22.4,79,-36.163000000000004,145.98
2496,2017-03-31,2017-03-31T04:58:00,321.9,48,16.4,74,-36.1722,145.9429
2497,2017-03-31,2017-03-31T04:58:00,326.9,53,23.9,80,-36.1558,145.9723
2498,2017-03-31,2017-03-31T04:57:50,317.8,44,12.3,68,-36.1649,145.9352
2499,2017-03-31,2017-03-31T04:57:40,317.4,44,14.0,68,-36.0436,145.7964
2500,2017-03-31,2017-03-31T04:57:40,318.7,45,15.9,70,-36.0362,145.7984
2501,2017-03-31,2017-03-31T04:57:40,322.1,48,21.7,71,-37.5021,142.8861
2502,2017-03-31,2017-03-31T04:57:20,323.4,50,21.0,76,-36.8834,142.2701
2503,2017-03-31,2017-03-31T04:57:10,334.3,61,39.3,86,-37.3301,143.5514
2504,2017-03-31,2017-03-31T04:57:10,325.7,52,24.3,79,-36.888000000000005,142.2484
2505,2017-03-31,2017-03-31T04:57:10,312.1,38,10.5,52,-36.7134,145.2151
2506,2017-03-31,2017-03-31T04:57:10,317.2,44,14.2,61,-36.7028,145.2519
2507,2017-03-31,2017-03-31T04:57:10,311.7,38,10.0,51,-37.561,143.24200000000002
2508,2017-03-31,2017-03-31T04:57:10,315.7,42,17.6,56,-37.982,143.6422
2509,2017-03-31,2017-03-31T00:36:30,327.7,54,27.5,81,-34.2636,141.6328
2510,2017-03-31,2017-03-31T00:36:30,316.1,42,10.9,51,-34.2568,141.64
2511,2017-03-29,2017-03-29T00:48:40,324.9,51,17.9,69,-34.2648,141.6325
2512,2017-03-28,2017-03-28T04:38:00,337.8,64,35.1,88,-36.4721,142.2586
2513,2017-03-28,2017-03-28T04:37:30,320.1,46,13.5,72,-36.7241,141.0073
2514,2017-03-28,2017-03-28T04:33:40,333.7,60,31.5,86,-38.004,143.9249
2515,2017-03-28,2017-03-28T04:33:30,344.5,71,47.9,92,-36.4557,142.2434
2516,2017-03-28,2017-03-28T04:33:30,349.4,76,59.9,95,-36.8009,142.7259
2517,2017-03-28,2017-03-28T04:33:20,328.8,55,19.6,74,-36.4737,142.2474
2518,2017-03-28,2017-03-28T04:32:20,346.3,73,52.8,93,-36.8099,142.72799999999998
2519,2017-03-28,2017-03-28T04:31:50,323.2,50,15.1,76,-36.8202,141.9362
2520,2017-03-28,2017-03-28T04:31:50,318.6,45,12.7,70,-36.9576,141.5387
2521,2017-03-28,2017-03-28T04:30:50,329.8,56,24.9,83,-36.811,142.2655
2522,2017-03-28,2017-03-28T04:30:20,327.8,54,12.5,80,-34.395,142.0522
2523,2017-03-28,2017-03-28T04:30:10,347.3,74,56.8,94,-36.7806,141.5597
2524,2017-03-28,2017-03-28T04:30:10,325.8,52,21.4,79,-37.639,142.0648
2525,2017-03-28,2017-03-28T04:30:10,320.0,46,12.3,72,-36.7791,141.5711
2526,2017-03-28,2017-03-28T04:30:10,355.7,82,64.3,98,-34.3526,141.6458
2527,2017-03-28,2017-03-28T04:30:10,328.0,54,21.1,81,-36.8189,142.73
2528,2017-03-28,2017-03-28T04:30:10,353.2,80,68.8,97,-37.0924,141.89700000000002
2529,2017-03-28,2017-03-28T04:30:10,324.2,51,14.6,77,-36.4827,142.2494
2530,2017-03-28,2017-03-28T04:29:30,320.0,46,11.8,53,-37.6195,143.4212
2531,2017-03-28,2017-03-28T04:28:30,327.9,54,12.3,81,-34.385999999999996,142.0503
2532,2017-03-28,2017-03-28T04:28:30,325.8,52,17.9,79,-36.8293,141.9382
2533,2017-03-28,2017-03-28T04:28:30,336.7,63,33.1,88,-36.4573,142.2323
2534,2017-03-28,2017-03-28T04:28:30,335.7,62,37.7,87,-37.4996,142.5966
2535,2017-03-28,2017-03-28T04:28:00,325.7,52,10.9,79,-34.4501,141.4699
2536,2017-03-28,2017-03-28T04:27:40,353.7,80,72.1,97,-37.9452,143.5834
2537,2017-03-28,2017-03-28T04:27:20,380.9,107,158.5,100,-37.9526,143.597
2538,2017-03-28,2017-03-28T04:27:20,324.1,50,15.3,77,-36.4811,142.2606
2539,2017-03-28,2017-03-28T04:27:20,322.9,49,14.5,76,-36.4483,142.2303
2540,2017-03-28,2017-03-28T04:27:10,382.0,108,160.7,100,-37.6269,143.4348
2541,2017-03-28,2017-03-28T04:27:00,329.1,55,24.7,82,-36.7131,142.4338
2542,2017-03-28,2017-03-28T04:27:00,359.7,86,74.7,99,-34.351,141.6567
2543,2017-03-28,2017-03-28T04:27:00,323.7,50,10.3,77,-35.0917,141.1508
2544,2017-03-28,2017-03-28T04:26:50,323.4,50,16.3,76,-36.6798,141.1299
2545,2017-03-28,2017-03-28T04:26:50,328.3,55,22.1,81,-36.8218,141.9249
2546,2017-03-28,2017-03-28T04:26:50,327.1,53,20.8,80,-36.82,142.2675
2547,2017-03-28,2017-03-28T04:26:50,330.7,57,25.6,83,-37.094,141.8857
2548,2017-03-28,2017-03-28T04:26:50,363.5,90,99.2,100,-37.5012,142.5853
2549,2017-03-28,2017-03-28T04:26:50,321.5,48,13.8,63,-37.6376,143.4255
2550,2017-03-28,2017-03-28T04:26:50,320.0,46,16.3,72,-37.8328,142.5142
2551,2017-03-28,2017-03-28T04:26:50,335.7,62,35.9,87,-37.8051,143.0309
2552,2017-03-28,2017-03-28T04:26:50,354.2,81,73.9,97,-37.9247,142.8999
2553,2017-03-28,2017-03-28T04:26:50,333.1,59,32.8,85,-37.9231,142.9113
2554,2017-03-28,2017-03-28T04:26:50,337.0,63,38.3,88,-37.9435,143.5948
2555,2017-03-28,2017-03-28T04:26:50,335.6,62,34.7,87,-38.0221,143.9294
2556,2017-03-28,2017-03-28T04:26:50,331.4,58,35.9,84,-37.1609,149.0754
2557,2017-03-28,2017-03-28T04:26:50,325.1,51,17.1,73,-36.4541,142.2546
2558,2017-03-28,2017-03-28T04:26:50,325.5,52,17.8,79,-36.4513,141.4191
2559,2017-03-28,2017-03-28T04:26:50,319.5,46,10.4,69,-36.4422,141.4172
2560,2017-03-28,2017-03-28T04:26:50,355.0,81,66.8,97,-35.0805,142.4642
2561,2017-03-28,2017-03-28T04:26:50,324.6,51,19.9,78,-36.7257,140.9956
2562,2017-03-28,2017-03-28T04:26:50,330.5,57,19.2,83,-35.0821,142.4532
2563,2017-03-28,2017-03-28T04:26:50,324.9,51,18.2,78,-36.6783,141.1415
2564,2017-03-28,2017-03-28T04:26:50,333.3,60,19.9,85,-34.3616,141.6477
2565,2017-03-28,2017-03-28T04:26:50,328.1,54,12.5,55,-34.342,141.6548
2566,2017-03-26,2017-03-26T04:47:20,321.8,48,12.4,74,-37.665,142.1339
2567,2017-03-26,2017-03-26T04:43:40,321.5,48,13.0,74,-38.0564,142.8525
2568,2017-03-26,2017-03-26T04:43:20,327.7,54,22.2,81,-38.018,143.899
2569,2017-03-26,2017-03-26T04:41:10,317.5,44,10.2,68,-38.1131,143.7173
2570,2017-03-26,2017-03-26T04:40:50,326.5,53,21.5,80,-38.1106,143.7314
2571,2017-03-26,2017-03-26T04:40:10,322.3,49,23.7,75,-37.8289,145.9315
2572,2017-03-26,2017-03-26T04:39:50,328.0,54,20.3,81,-38.0652,142.9781
2573,2017-03-26,2017-03-26T04:39:10,346.6,73,57.3,71,-37.522,143.3874
2574,2017-03-26,2017-03-26T04:39:10,341.9,68,43.2,91,-38.0674,142.965
2575,2017-03-26,2017-03-26T04:39:10,343.6,70,44.2,92,-38.0715,142.9591
2576,2017-03-26,2017-03-26T04:39:10,362.2,89,88.5,100,-38.0693,142.9722
2577,2017-03-26,2017-03-26T04:39:10,328.6,55,22.8,82,-37.9488,143.8882
2578,2017-03-26,2017-03-26T04:39:10,335.6,62,33.7,87,-37.9462,143.9026
2579,2017-03-26,2017-03-26T04:39:10,323.8,50,17.3,60,-37.8469,143.5343
2580,2017-03-26,2017-03-26T04:39:10,331.4,58,24.6,84,-37.8468,142.8775
2581,2017-03-26,2017-03-26T04:39:10,317.2,44,12.8,67,-37.1956,141.0252
2582,2017-03-26,2017-03-26T04:39:10,321.2,48,12.6,74,-38.0542,142.8655
2583,2017-03-25,2017-03-25T04:03:10,322.9,49,27.1,76,-37.8025,145.8702
2584,2017-03-25,2017-03-25T04:03:10,328.0,54,28.1,62,-37.8992,143.4534
2585,2017-03-25,2017-03-25T03:59:50,325.2,52,28.1,78,-37.8758,145.8371
2586,2017-03-25,2017-03-25T03:59:50,338.9,65,46.0,82,-37.8973,143.4754
2587,2017-03-25,2017-03-25T03:58:10,336.0,62,37.3,87,-37.7829,143.5056
2588,2017-03-25,2017-03-25T03:58:10,349.0,75,63.9,95,-37.7805,143.5003
2589,2017-03-25,2017-03-25T03:57:10,332.8,59,30.2,85,-37.5629,144.752
2590,2017-03-25,2017-03-25T03:57:10,384.5,111,180.6,100,-37.8122,146.0807
2591,2017-03-25,2017-03-25T03:57:10,350.7,77,73.6,95,-37.8774,145.8213
2592,2017-03-25,2017-03-25T03:56:50,323.0,49,16.2,75,-37.5742,144.7536
2593,2017-03-25,2017-03-25T03:56:40,372.3,99,134.7,100,-37.8881,145.8229
2594,2017-03-25,2017-03-25T03:56:40,322.8,49,16.1,73,-37.5612,144.7701
2595,2017-03-25,2017-03-25T03:56:40,330.3,57,30.3,57,-37.9022,143.4607
2596,2017-03-24,2017-03-24T04:58:00,323.4,50,20.7,65,-37.1603,142.8088
2597,2017-03-24,2017-03-24T04:56:10,321.7,48,19.1,55,-37.1684,142.8183
2598,2017-03-19,2017-03-19T04:39:50,333.3,60,19.2,85,-37.6605,142.1116
2599,2017-03-19,2017-03-19T04:39:20,327.6,54,11.7,58,-37.9164,143.4866
2600,2017-03-19,2017-03-19T04:39:20,352.2,79,55.4,96,-37.6622,142.1001
2601,2017-03-19,2017-03-19T04:39:20,327.9,54,12.3,63,-37.9257,143.4891
2602,2017-03-19,2017-03-19T04:36:00,331.6,58,25.6,64,-37.3982,147.0001
2603,2017-03-19,2017-03-19T04:36:00,339.7,66,46.6,90,-37.4523,147.0175
2604,2017-03-19,2017-03-19T04:35:00,329.5,56,20.3,59,-37.4023,147.0394
2605,2017-03-19,2017-03-19T04:33:50,324.9,51,18.8,60,-37.4336,147.0534
2606,2017-03-19,2017-03-19T04:33:30,328.4,55,18.4,61,-37.4003,147.0448
2607,2017-03-19,2017-03-19T04:33:30,328.3,55,12.4,53,-37.9184,143.4745
2608,2017-03-19,2017-03-19T04:33:10,323.7,50,13.8,61,-37.3911,147.037
2609,2017-03-19,2017-03-19T04:33:00,357.1,83,77.2,98,-37.4261,147.0323
2610,2017-03-19,2017-03-19T04:32:50,364.6,91,96.6,100,-37.3949,147.0175
2611,2017-03-19,2017-03-19T04:32:50,331.7,58,17.6,84,-37.671,144.6536
2612,2017-03-19,2017-03-19T04:32:50,328.6,55,13.1,66,-37.9277,143.477
2613,2017-03-19,2017-03-19T04:32:40,386.4,113,176.6,100,-37.4224,147.0511
2614,2017-03-19,2017-03-19T04:32:40,343.7,70,42.3,92,-37.6625,144.287
2615,2017-03-19,2017-03-19T04:32:40,379.2,106,152.1,100,-37.4375,147.0336
2616,2017-03-19,2017-03-19T04:32:40,334.0,60,33.9,73,-37.4414,147.0139
2617,2017-03-19,2017-03-19T00:15:50,332.6,59,34.0,77,-37.4295,147.0428
2618,2017-03-19,2017-03-19T00:12:50,317.2,44,12.9,60,-37.3942,147.0455
2619,2017-03-18,2017-03-18T13:16:50,310.6,37,15.4,64,-37.4313,147.0343
2620,2017-03-18,2017-03-18T03:50:50,394.3,121,224.3,100,-37.016999999999996,148.1297
2621,2017-03-18,2017-03-18T03:50:40,353.9,80,76.3,97,-37.0155,148.1432
2622,2017-03-17,2017-03-17T04:48:20,329.5,56,12.3,76,-34.3383,141.543
2623,2017-03-17,2017-03-17T04:48:20,347.4,74,50.8,94,-36.7152,141.3853
2624,2017-03-17,2017-03-17T04:46:40,331.9,58,15.7,78,-34.328,141.5402
2625,2017-03-17,2017-03-17T04:45:10,332.2,59,23.9,84,-36.6867,141.137
2626,2017-03-17,2017-03-17T04:45:00,323.4,50,11.8,76,-36.6889,141.1239
2627,2017-03-17,2017-03-17T04:45:00,334.1,60,25.8,86,-36.7128,141.3986
2628,2017-03-15,2017-03-15T05:02:00,323.4,50,20.9,76,-37.4108,147.0196
2629,2017-03-15,2017-03-15T04:59:10,321.7,48,18.5,74,-37.4058,147.0117
2630,2017-03-15,2017-03-15T00:42:50,316.2,43,13.3,52,-37.4075,147.0233
2631,2017-03-15,2017-03-15T00:42:50,316.5,43,16.5,66,-37.0228,148.1281
2632,2017-03-15,2017-03-15T00:42:40,317.3,44,16.0,51,-37.001999999999995,148.2055
2633,2017-03-15,2017-03-15T00:38:10,322.6,49,23.5,75,-37.0249,148.1561
